HANDLE,CITYBLOCK,PARCELID,ADDRTYPE,OWNERNAME,LEGALDESC1,LEGALDESC2,LEGALDESC3,LEGALDESC4,ASRLANDUSE,VACANTLOT,CONDOMINIU,NBROFUNITS,NBROFAPTS,FRONTAGE,LANDAREA,ASDLAND,ASDTOTAL,APRLAND,COSTAPRIMP,ZONING,NBROFBLDGS,NBROFBLD_1,FIRSTYEARB,LASTYEARBU,RESSALEPRI,RESSALEDAT,VACBLDGYEA,WARD10,POLICEDIST,CENSTRACT1,CENSBLOCK1,PRECINCT90,ZIP,PARCEL9,OWNERUPDAT,ADDRESS,Y,X,NEIGHBORHO,WARD,DESCRIPTIO,USAGE,LOT_SQFT
13806100180.00,3806.10,38061001800.00,3,LRA,C. B. 3806 WB BURD AVE,25 FT X 118 FT 6 1/2 IN,CROSSWHITE ADDN,LOT N-6,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,300.00,300.00,1600.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2007.00,22.00,7.00,1061.00,1006.00,4.00,63112.00,380610180,3/25/13 0:00,1421 BURD AV,38.6673680,-90.2758440,Hamilton Heights,22.00,,vacant lot,2963.00
13803040110.00,3803.04,38030401100.00,3,LRA,C. B. 3803 W BELT,25 FT 4 IN X 117 FT 05/8 IN,WADE ADDN,"""LOT N-33''""""""""""""'""",1010.00,1.00,0.00,0.00,0.00,25.00,0.00,300.00,300.00,1600.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2008.00,22.00,7.00,1066.00,3007.00,5.00,63112.00,380304110,3/25/13 0:00,1428 BELT AV,38.6663340,-90.2734680,Hamilton Heights,22.00,2 Story Brick Residence,residential,2962.00
13704000230.00,3704.00,37040002300.00,3,LRA,C. B. 3704 N MARKET ST,25 FT X 130 FT 6 IN,WASH 3RD ADDN,BLOCK 5,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2006.00,4.00,8.00,1113.00,1013.00,10.00,63113.00,370400230,3/25/13 0:00,4409 NORTH MARKET ST,38.6603260,-90.2436730,The Ville,4.00,,vacant lot,2962.00
12399000030.00,2399.00,23990000300.00,3,LRA,C. B.2399 GLASGOW,25 FT X 106 FT 6 IN,BENTJINS ADDN,LOT 33,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2010.00,3.00,5.00,1202.00,1010.00,3.00,63107.00,239900030,3/25/13 0:00,4016 GLASGOW AV,38.6619810,-90.2112310,Hyde Park,3.00,,vacant lot,2962.00
13701000230.00,3701.00,37010002300.00,3,LRA,C. B. 3701 COTE BRILLIANTE AVE,21 FT X 132 FT,WASH 3RD ADDN,LOT PT 16,1010.00,1.00,0.00,0.00,0.00,21.00,0.00,150.00,150.00,800.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2007.00,4.00,8.00,1113.00,2011.00,10.00,63113.00,370100230,3/25/13 0:00,4402 COTE BRILLIANTE AV,38.6582620,-90.2449430,The Ville,4.00,,vacant lot,2961.00
13657000310.00,3657.00,36570003100.00,3,LRA,C. B. 3657 ALDINE,25 FT X 112 FT 8 IN,MURPHYS 2ND ADDN,BLOCK 3 LOT E 12,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2006.00,4.00,8.00,1114.00,2016.00,2.00,63113.00,365700310,9/7/07 0:00,4057 ALDINE AV,38.6535100,-90.2354020,The Greater Ville,4.00,,vacant lot,2961.00
15244000790.00,5244.00,52440007900.00,3,LRA,C.B. 5244 ROOSEVELT PLACE,25 FT X 116 FT 7 IN,GOODFELLOW PARK ADDN,LOT 43,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,22.00,7.00,1063.00,2004.00,5.00,63120.00,524400790,3/25/13 0:00,5761 ROOSEVELT PL,38.6792180,-90.2741680,Wells / Goodfellow,22.00,,vacant lot,2956.00
13714000510.00,3714.00,37140005100.00,3,LRA,C. B. 3714 MAFFITT AVE,25 FT X 145 FT,TAYLORS ADDN,BLOCK 5 LOT 32,1010.00,1.00,0.00,1.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2008.00,4.00,8.00,1112.00,1005.00,12.00,63113.00,371400510,3/25/13 0:00,4579 MAFFITT AV,38.6656680,-90.2458260,The Greater Ville,4.00,,vacant lot,2955.00
13682000170.00,3682.00,36820001700.00,A,LRA,C. B. 3682 ALDINE,25 FT X 126 FT 9 IN,ELLEARD PL ADDN,BOUNDED E-250 FT W WL OF GOODE,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1113.00,2025.00,10.00,63113.00,368200170,3/25/13 0:00,4226 W ALDINE AV,38.6554940,-90.2409700,The Ville,4.00,,vacant lot,2955.00
12370020200.00,2370.02,23700202000.00,3,LRA,C.B. 2370B DODIER,25 FT X 120 FT,POMEROYS ADDN,LOT 16,1110.00,0.00,0.00,1.00,0.00,25.00,0.00,250.00,1650.00,1300.00,7400.00,Mutiple Family Dwelling District,1.00,0.00,1904.00,1904.00,23000.00,12/28/88 0:00,2002.00,3.00,5.00,1271.00,1003.00,6.00,63107.00,237002200,9/24/12 0:00,2803 DODIER ST,38.6553740,-90.2158060,JeffVanderLou,3.00,2 Story Brick Residence,residential,2953.00
13720000060.00,3720.00,37200000600.00,3,LRA,C. B. 3720 GARFIELD,25 FT X 130 FT 6 IN,TERRY PLACE ADDN,LOT E 39,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1989.00,4.00,8.00,1112.00,1019.00,11.00,63113.00,372000060,3/25/13 0:00,4578 GARFIELD AV,38.6610730,-90.2490420,The Greater Ville,4.00,,vacant lot,2950.00
11181050040.00,1181.05,11810500400.00,3,LRA,C. B. 1181N DESTREHAN ST,31 FT 8 1/2 IN X 93 FT,FARRARS ADDN,BLOCK 30,1010.00,1.00,0.00,0.00,0.00,31.71,0.00,250.00,250.00,1300.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,4500.00,6/10/82 0:00,1992.00,3.00,5.00,1267.00,2071.00,7.00,63107.00,118105040,3/25/13 0:00,1520 DESTREHAN ST,38.6586880,-90.1999440,Hyde Park,3.00,,vacant lot,2949.00
13715000350.00,3715.00,37150003500.00,3,LRA,C. B. 3715 KENNERLY,25 FT X 145 FT,TAYLOR ADDN,BLOCK 4 LOT 72,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2008.00,4.00,8.00,1112.00,1006.00,12.00,63113.00,371500350,3/25/13 0:00,4527 KENNERLY AV,38.6640230,-90.2448820,The Greater Ville,4.00,,vacant lot,2944.00
13703000390.00,3703.00,37030003900.00,3,LRA,C. B. 3703 GARFIELD AVE,20 FT X 130 FT 6 IN,WASH EST 3RD ADDN,BLOCK 4,1010.00,1.00,0.00,1.00,0.00,20.00,0.00,150.00,150.00,800.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2001.00,4.00,8.00,1113.00,2005.00,10.00,63113.00,370300390,3/25/13 0:00,4453 GARFIELD AV,38.6601240,-90.2455740,The Ville,4.00,,vacant lot,2944.00
13700000070.00,3700.00,37000000700.00,3,LRA,C. B. 3700 ALDINE,25 FT X 125 FT 8 IN,ROBERT WASH ESTATE ADDN,LOT W-10,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1113.00,2017.00,10.00,63113.00,370000070,3/25/13 0:00,4432 ALDINE AV,38.6578760,-90.2464020,The Ville,4.00,,vacant lot,2943.00
12294000280.00,2294.00,22940002800.00,3,LRA,C. B. 2294 COOK,18 FT 6 IN/17 FT 2 IN X,165 FT/163 FT 9 1/2 IN,LINDELL ADDN BOUNDED,1010.00,1.00,0.00,0.00,0.00,18.50,0.00,270.00,270.00,1400.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,19.00,9.00,1111.00,1025.00,9.00,63113.00,229400280,3/25/13 0:00,3617 COOK AV,38.6453580,-90.2284070,Covenant Blu / Grand Center,19.00,,vacant lot,2943.00
15075000040.00,5075.00,50750000400.00,3,LRA,C.B. 5075 ST LOUIS & SUB RY,50 FT X 45 FT,IRVING PLACE ADDN,LOT S-8,1010.00,1.00,0.00,0.00,0.00,50.00,0.00,190.00,190.00,1000.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,22.00,7.00,1062.00,3003.00,9.00,63133.00,507500040,3/25/13 0:00,1564 IRVING AV,38.6772580,-90.2845760,Wells / Goodfellow,22.00,,vacant lot,2943.00
13661000080.00,3661.00,36610000800.00,3,LRA,C. B. 3661 WHITTIER ST,25 FT X 134 FT 8 IN,PRAIRIE PL ADDN,LOT N 25,1120.00,0.00,0.00,2.00,0.00,25.00,0.00,360.00,1080.00,1900.00,3800.00,Mutiple Family Dwelling District,1.00,0.00,1885.00,1885.00,0.00,,2013.00,4.00,8.00,1113.00,2021.00,2.00,63113.00,366100080,3/25/13 0:00,1720 WHITTIER ST,38.6549220,-90.2374980,The Ville,4.00,2 Story Brick Residence,residential,2942.00
13697000450.00,3697.00,36970004500.00,3,LRA,C. B. 3697 COTE BRILLIANTE,24 FT 11 IN X 130 FT 6 IN,WASH 3RD ADDN,BLOCK 12 LOT SE-3,1010.00,1.00,0.00,0.00,0.00,24.92,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1993.00,4.00,8.00,1113.00,2015.00,10.00,63113.00,369700450,3/25/13 0:00,4357 COTE BRILLIANTE AV,38.6583560,-90.2439110,The Ville,4.00,,vacant lot,2940.00
13683000520.00,3683.00,36830005200.00,3,LRA,C B 3683 PENDLETON AV,45 FT X 55 FT,ELLEARD PL ADDN,BND S 47 FT N OF ADLINE AVE,1010.00,1.00,0.00,0.00,0.00,45.00,0.00,210.00,210.00,1100.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1113.00,2018.00,10.00,63113.00,368300520,3/25/13 0:00,1704 BILLUPS AV,38.6566990,-90.2424030,The Ville,4.00,,vacant lot,2936.00
13681000300.00,3681.00,36810003000.00,3,LRA,C. B. 3681 GOODE,25 FT X 114 FT,WASH PL ADDN,LOT S-PTS 6 7 8 & SW 9,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1113.00,2024.00,10.00,63113.00,368100300,3/25/13 0:00,1516 ANNIE MALONE DR,38.6548570,-90.2398770,The Ville,4.00,,vacant lot,2934.00
15244000450.00,5244.00,52440004500.00,3,LRA,C.B. 5244 ROOSEVELT,25 FT X 116 FT 7 IN,GOODFELLOW ADDN,LOT 3,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,270.00,270.00,1400.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2000.00,22.00,7.00,1063.00,2004.00,5.00,63120.00,524400450,3/22/10 0:00,5623 ROOSEVELT PL,38.6782600,-90.2712550,Wells / Goodfellow,22.00,,vacant lot,2933.00
13630000280.00,3630.00,36300002800.00,3,LRA,C.B.3630 COTTAGE AVE,25FT X 120 FT,T D MURPHYS ADDN,BLOCK 18 LOT 49,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2004.00,4.00,5.00,1114.00,2013.00,1.00,63113.00,363000280,3/25/13 0:00,3829 COTTAGE AV,38.6548300,-90.2272760,JeffVanderLou,4.00,,vacant lot,2931.00
11881000020.00,1881.00,18810000200.00,3,LRA,C. B. 1881 ALDINE AVE,25 FT X 125 FT,PAGES 2ND ADDN,BLOCK 1 LOT 16,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,19.00,9.00,1115.00,2015.00,6.00,63113.00,188100020,3/25/13 0:00,3638 ALDINE AV,38.6493610,-90.2269330,JeffVanderLou,19.00,,vacant lot,2931.00
13706000050.00,3706.00,37060000500.00,3,LRA,C. B. 3706 KENNERLY AVE,25 FT X 133 FT 7 IN,TAYLORS ADDN,LOT E 8,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2002.00,4.00,8.00,1113.00,1008.00,8.00,63113.00,370600050,3/25/13 0:00,4440 KENNERLY AV,38.6626930,-90.2432660,The Ville,4.00,,vacant lot,2927.00
13806080110.00,3806.08,38060801100.00,3,LRA,C. B. 3806 EB GRANVILLE,25 FT X 117 FT 1/2 IN,CROSSWHITE ADDN,LOT S-15,1120.00,0.00,0.00,2.00,0.00,25.00,0.00,590.00,1600.00,3100.00,5300.00,Mutiple Family Dwelling District,1.00,0.00,1898.00,1898.00,0.00,,2013.00,22.00,7.00,1061.00,1008.00,4.00,63112.00,380608110,3/25/13 0:00,1426 GRANVILLE PL,38.6667900,-90.2743950,Hamilton Heights,22.00,2 Story Brick Two Family Flat,residential,2926.00
15244000600.00,5244.00,52440006000.00,3,LRA,C.B. 5244 ROOSEVELT,25 FT X 116 FT 7 IN,GOODFELLOW ADDN,BLOCK 2 LOT 18,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,22.00,7.00,1063.00,2004.00,5.00,63120.00,524400600,3/25/13 0:00,5701 ROOSEVELT PL,38.6783710,-90.2722640,Wells / Goodfellow,22.00,,vacant lot,2926.00
14839000560.00,4839.00,48390005600.00,3,LRA,C.B.4839 KENSINGTON,33 FT 4 IN X 87 FT 9 1/2 IN,MT CABANNE ADDN,LOT SW-19,1010.00,1.00,0.00,0.00,0.00,33.00,0.00,480.00,480.00,2500.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,18.00,7.00,1122.00,2005.00,12.00,63108.00,483900560,3/25/13 0:00,5095 KENSINGTON AV,38.6544290,-90.2665570,Academy,18.00,,vacant lot,2926.00
14558000210.00,4558.00,45580002100.00,3,LRA,C. B. 4558 COOK,20 FT 7 IN X 142 FT,TAYLOR PLACE ADDN,LOT PT. 47,1110.00,0.00,0.00,1.00,0.00,20.58,0.00,590.00,1840.00,3100.00,6600.00,Mutiple Family Dwelling District,1.00,0.00,1894.00,1894.00,0.00,,2013.00,18.00,8.00,1111.00,2004.00,6.00,63113.00,455800210,3/25/13 0:00,4308 COOK AV,38.6520680,-90.2452980,Vandeventer,18.00,2.5 Story Brick Attached Row House,residential,2925.00
13686000150.00,3686.00,36860001500.00,3,LRA,C. B. 3686 ST FERDINAND,25 FT X 130 FT 6 IN,WASHINGTON EST 3 ADDN,BLOCK 17 LOT W-26,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2007.00,4.00,8.00,1113.00,2002.00,9.00,63113.00,368600150,3/25/13 0:00,4242 W ST FERDINAND AV,38.6588960,-90.2393630,The Ville,4.00,,vacant lot,2925.00
13658000080.00,3658.00,36580000800.00,3,LRA,C B 3658 ALDINE AV,25 FT X 117 FT,ROBIRDS ADDN,BLOCK 2 LOT 24,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2004.00,4.00,8.00,1114.00,2023.00,2.00,63113.00,365800080,3/15/88 0:00,4040 ALDINE AV,38.6529420,-90.2352720,The Greater Ville,4.00,,vacant lot,2925.00
13658000090.00,3658.00,36580000900.00,3,LRA,C B 3658 ALDINE AV,25 FT X 117 FT,ROBIRDS ADDN,BLK 2 LOT 25,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2009.00,4.00,8.00,1114.00,2023.00,2.00,63113.00,365800090,3/25/13 0:00,4038 ALDINE AV,38.6529080,-90.2351960,The Greater Ville,4.00,,vacant lot,2925.00
13658000160.00,3658.00,36580001600.00,3,LRA,C B 3658 ALDINE AV,25 FT X 117 FT,ROBIRDS ADDN,BLOCK 2 LOT 32,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1993.00,4.00,8.00,1114.00,2023.00,2.00,63113.00,365800160,3/25/13 0:00,4022 ALDINE AV,38.6526730,-90.2346620,The Greater Ville,4.00,,vacant lot,2925.00
13658000200.00,3658.00,36580002000.00,3,LRA,C. B. 3658 ALDINE AVE,25 FT X 117 FT,ROBIRDS ADDN,BLK 2 LOT 37,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2004.00,4.00,8.00,1114.00,2023.00,2.00,63113.00,365800200,3/25/13 0:00,4008 ALDINE AV,38.6525060,-90.2342800,The Greater Ville,4.00,,vacant lot,2925.00
13698000350.00,3698.00,36980003500.00,3,LRA,C B 3698 ALDINE AV,25 FT X 132 FT,ELLEARD PL ADDN,LOT E 8,1120.00,0.00,0.00,2.00,0.00,25.00,0.00,360.00,460.00,1900.00,500.00,Mutiple Family Dwelling District,1.00,0.00,1927.00,1927.00,0.00,,2012.00,4.00,8.00,1113.00,2014.00,10.00,63113.00,369800350,3/25/13 0:00,4331 ALDINE AV,38.6572450,-90.2436910,The Ville,4.00,2 Story Brick Two Family Flat,residential,2924.00
11865000120.00,1865.00,18650001200.00,3,LRA,C. B. 1865 EVANS,30 X 113,PAGES ?3 ADDN,BLOCK 1 LOT 15 E-14,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,360.00,360.00,1900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,18.00,9.00,1115.00,2030.00,6.00,63113.00,186500120,3/25/13 0:00,3712 EVANS AV,38.6476280,-90.2295930,Covenant Blu / Grand Center,18.00,,vacant lot,2923.00
11887000400.00,1887.00,18870004000.00,3,LRA.,C. B. 1887 LAFLIN,25 FT X 120,LAFLIN & SMITH ADDN,BLOCK 3,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,110.00,110.00,600.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,19.00,9.00,1115.00,2021.00,5.00,63106.00,188700400,3/25/13 0:00,1911 LAFLIN ST,38.6496810,-90.2214640,JeffVanderLou,19.00,,vacant lot,2922.00
13681000330.00,3681.00,36810003300.00,3,LRA,C. B. 3681 GOODE,25 FT X 114 FT,ROBERT WASH ADDN LOTS PT 6 TO 9,BOUNDED N-27 FT S OF ALDINE,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1113.00,2024.00,10.00,63113.00,368100330,3/25/13 0:00,1522 ANNIE MALONE DR,38.6550310,-90.2397480,The Ville,4.00,,vacant lot,2920.00
15244000470.00,5244.00,52440004700.00,3,LRA,C.B. 5244 ROOSEVELT PL,25 FT X 116 FT 7 5/8 IN,GOODFELLOW PARK ADDN,LOT 5,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,270.00,270.00,1400.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,22.00,7.00,1063.00,2004.00,5.00,63120.00,524400470,3/25/13 0:00,5629 ROOSEVELT PL,38.6779280,-90.2712560,Wells / Goodfellow,22.00,,vacant lot,2916.00
13719000401.00,3719.00,37190004010.00,3,LRA,CB 3719 GARFIELD AV,50 FT X 130 FT 6 IN,TERRY PLACE ADDN,LOT 36,1010.00,1.00,0.00,1.00,0.00,50.00,0.00,360.00,360.00,1900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2005.00,4.00,8.00,1112.00,1018.00,11.00,63113.00,371900401,3/25/13 0:00,4583 GARFIELD AV,38.6615900,-90.2489270,The Greater Ville,4.00,,vacant lot,2913.00
13631000200.00,3631.00,36310002000.00,3,LRA,C.B.3631 COTTAGE AVE,25 FT X 120 FT,MURPHYS 2ND ADDN,LOT 14,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,5.00,1114.00,2012.00,1.00,63113.00,363100200,3/25/13 0:00,3822 COTTAGE AV,38.6543390,-90.2274300,JeffVanderLou,4.00,,vacant lot,2913.00
11887000430.00,1887.00,18870004300.00,3,LRA,C. B. 1887 LAFLIN,25 FT X 120 FT,LAFLIN & SMITHS ADDN,BLOCK 3,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,110.00,110.00,600.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1997.00,19.00,9.00,1115.00,2021.00,5.00,63106.00,188700430,3/25/13 0:00,1905 LAFLIN ST,38.6495000,-90.2215940,JeffVanderLou,19.00,,vacant lot,2913.00
13654000320.00,3654.00,36540003200.00,3,LRA,C. B. 3654 N MARKET,25 FT X 120 FT,MURPHYS 2ND ADDN,BLOCK 10 LOT 10,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,1.00,0.00,1872.00,1872.00,0.00,,2002.00,4.00,8.00,1114.00,2003.00,2.00,63113.00,365400320,3/25/13 0:00,4027 N MARKET PL,38.6553250,-90.2329090,The Greater Ville,4.00,,vacant lot,2912.00
13655000140.00,3655.00,36550001400.00,3,LRA,C. B. 3655 N MARKET,25 FT X 116 FT 8 IN,MURPHYS 2ND ADDN,BLOCK 9 LOT W-24,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1996.00,4.00,8.00,1114.00,2008.00,2.00,63113.00,365500140,3/25/13 0:00,4024 N MARKET PL,38.6548590,-90.2331160,The Greater Ville,4.00,,vacant lot,2912.00
13720000370.00,3720.00,37200003700.00,3,LRA,C. B. 3720 COTE BRILLIANTE,25 FT X 130 FT 6 IN,WALKERS ADDN,LOT 21,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1112.00,1019.00,11.00,63113.00,372000370,8/21/85 0:00,4521 COTE BRILLIANTE AV,38.6599570,-90.2475280,The Greater Ville,4.00,,vacant lot,2909.00
13639000180.00,3639.00,36390001800.00,3,LRA,C.B.3639 COTE BRILLIANTE,25FT X 123FT 8 IN,MURPHYS 2ND ADDN,BLOCK 5 LOT E 4,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2000.00,4.00,8.00,1114.00,2017.00,2.00,63113.00,363900180,3/25/13 0:00,3917 COTE BRILLIANTE AV,38.6527150,-90.2313390,The Greater Ville,4.00,,vacant lot,2909.00
13680000020.00,3680.00,36800000200.00,3,LRA,C. B. 3680 COTE BRILLIANTE,21 FT X 132 FT,WASH ESTATE ADDN,BLOCK 2 LOT W- 13,1010.00,1.00,0.00,0.00,0.00,21.00,0.00,150.00,150.00,800.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,8/15/88 0:00,1991.00,4.00,8.00,1113.00,2019.00,10.00,63113.00,368000020,3/25/13 0:00,4232 COTE BRILLIANTE AV,38.6563870,-90.2406630,The Ville,4.00,,vacant lot,2906.00
13655000300.00,3655.00,36550003000.00,3,LRA,C. B. 3655 GARFIELD,25 FT X 116.67 FT,P D MURPHY 2ND ADDN,BLOCK 9,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1114.00,2008.00,2.00,63113.00,365500300,3/25/13 0:00,4027 GARFIELD AV,38.6545760,-90.2334020,The Greater Ville,4.00,,vacant lot,2905.00
13654000270.00,3654.00,36540002700.00,3,LRA,C. B. 3654 NORTH MARKET,25 FT X 120 FT,MURPHYS 2ND ADDN,BLOCK 10 LOT 4,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2000.00,4.00,8.00,1114.00,2003.00,2.00,63113.00,365400270,3/25/13 0:00,4011 N MARKET PL,38.6551170,-90.2324400,The Greater Ville,4.00,,vacant lot,2904.00
12399000050.00,2399.00,23990000500.00,3,LRA,C B 2399 GLASGOW AV,25 FT X 106 FT 1 1/4 IN,BENTZEN 3RD ADDN,LOT 35,1110.00,0.00,0.00,1.00,0.00,25.00,0.00,340.00,670.00,1800.00,1700.00,Mutiple Family Dwelling District,1.00,0.00,1892.00,1892.00,7900.00,6/6/91 0:00,2013.00,3.00,5.00,1202.00,1010.00,3.00,63107.00,239900050,3/25/13 0:00,4020 GLASGOW AV,38.6621020,-90.2111420,Hyde Park,3.00,1 Story Brick Residence,residential,2903.00
13719000360.00,3719.00,37190003600.00,3,LRA,C. B. 3719 GARFIELD AVE,25 FT X 130 FT 6 IN,TERRY PL ADDN,LOT E 34,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,500.00,12/10/82 0:00,0.00,4.00,8.00,1112.00,1018.00,11.00,63113.00,371900360,3/25/13 0:00,4573 GARFIELD AV,38.6614400,-90.2485820,The Greater Ville,4.00,,vacant lot,2903.00
13673000240.00,3673.00,36730002400.00,3,LRA,C. B. 3673 WHITTIER,49 FT X 53 FT,CHOUTEAU PLACE ADDN,LOT N-1 N E-2,1010.00,1.00,0.00,0.00,0.00,49.00,0.00,210.00,210.00,1100.00,0.00,Mutiple Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2010.00,4.00,8.00,1113.00,1004.00,8.00,63115.00,367300240,3/25/13 0:00,2815 WHITTIER ST,38.6606920,-90.2340250,The Ville,4.00,,vacant lot,2902.00
